district,schooldbn,name,telephone,address,Postcode,Borough,url,Latitude,Longitude
29,29Q238,I.S. 238 - Susan B. Anthony Academy,718-297-9821,"88-15 182 Street, Queens, NY 11423",11423.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12501,40.713094,-73.780468
29,29Q259,Pathways College Preparatory School: A College Board School,718-454-4957,"109-89 204 Street, Queens, NY 11412",11412.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12507,40.70646,-73.753579
30,30Q111,P.S. 111 Jacob Blackwell,718-786-2073,"37-15 13 Street, Queens, NY 11101",11101.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12600,40.758831,-73.93938
29,29Q268,P.S./I.S. 268,718-206-3240,"92-07 175 Street, Queens, NY 11433",11433.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12509,40.707537,-73.785626
29,29Q270,The Gordon Parks School,718-341-8280,"233-15 Merrick Boulevard, Queens, NY 11422",11422.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12513,40.674831,-73.736713
29,29Q283,Preparatory Academy for Writers: A College Board School,718-949-8405,"143-10 Springfield Boulevard, Queens, NY 11413",11413.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12516,40.668235,-73.756839
29,29Q289,Queens United Middle School,718-723-3501,"229-02 137 Avenue, Queens, NY 11413",11413.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12517,40.673069,-73.743173
29,29Q295,P.S./I.S. 295,718-464-1433,"222-14 Jamaica Avenue, Queens, NY 11428",11428.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12518,40.720619,-73.731997
29,29Q327,Eagle Academy for Young Men III,718-480-2600,"171-10 Linden Boulevard, Queens, NY 11434",11434.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12524,40.691712,-73.778923
29,29Q355,Collaborative Arts Middle School,718-977-6181,"145-00 Springfield Boulevard, Queens, NY 11413",11413.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12525,40.664608,-73.758784
29,29Q356,Community Voices Middle School,718-977-6180,"145-00 Springfield Boulevard, Queens, NY 11413",11413.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12526,40.664608,-73.758784
30,30Q010,I.S. 010 Horace Greeley,718-278-7054,"45-11 31St Ave, Queens, NY 11103",11103.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12578,40.759363,-73.912902
30,30Q078,P.S./I.S. 78Q,718-392-5402,"48-09 Center Boulevard, Queens, NY 11109",11109.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12592,40.744753,-73.957971
30,30Q122,P.S. 122 Mamie Fay,,"21-21 Ditmars Boulevard, Queens, NY 11105",11105.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12605,40.780347,-73.916655
30,30Q126,Albert Shanker School for Visual and Performing Arts,,"31-51 21 Street, Queens, NY 11106",11106.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12609,40.766264,-73.930709
30,30Q127,P.S. 127 Aerospace Science Magnet School,718-446-4700,"98-01 25 Avenue, Queens, NY 11369",11369.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12610,40.764646,-73.871641
30,30Q141,I.S. 141 The Steinway,718-278-6403,"37-11 21 Avenue, Queens, NY 11105",11105.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12613,40.775589,-73.90509
30,30Q145,I.S. 145 Joseph Pulitzer,718-457-1242,"33-34 80 Street, Queens, NY 11372",11372.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12614,40.754661,-73.887112
30,30Q204,I.S. 204 Oliver W. Holmes,718-937-1463,"36-41 28 Street, Queens, NY 11106",11106.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12631,40.757065,-73.932664
30,30Q227,I.S. 227 Louis Armstrong,718-335-7500,"32-02 Junction Boulevard, Queens, NY 11369",11369.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12636,40.758408,-73.874472
30,30Q230,I.S. 230,718-335-7648,"73-10 34 Avenue, Jackson Heights, NY 11372",11372.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12639,40.752866,-73.893193
30,30Q235,Academy for New Americans,718-956-4140,"30-14 30 Street, Queens, NY 11102",11102.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12642,40.766794,-73.9226
30,30Q286,"Young Women's Leadership School, Astoria",718-267-2839,"23-15 Newtown Avenue, Queens, NY 11102",11102.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12645,40.771215,-73.924591
30,30Q291,Hunters Point Community Middle School,718-609-3300,"1-50 51St Avenue, Queens, NY 11101",11101.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12647,40.742956,-73.959196
30,30Q300,The 30th Avenue School,718-726-0501,"28-37 29 Street, Queens, NY 11102",11102.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12648,40.768985,-73.922428
30,30Q580,Baccalaureate School for Global Education,718-361-5275,"34-12 36 Avenue, Queens, NY 11106",11106.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12662,40.755366,-73.927169
31,31R002,I.S. R002 George L. Egbert,718-987-5336,"333 Midland Avenue, Staten Island, NY 10306",10306.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12727,40.576725,-74.100726
31,31R063,Marsh Avenue School for Expeditionary Learning,718-370-6850,"100 Essex Drive, Staten Island, NY 10314",10314.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12840,40.581315,-74.158589
31,31R007,I.S. 007 Elias Bernstein,718-697-8488,"1270 Huguenot Avenue, Staten Island, NY 10312",10312.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12737,40.523757,-74.185941
31,31R024,I.S. 024 Myra S. Barnes,718-982-4700,"750 Durant Avenue, Staten Island, NY 10308",10308.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12766,40.546081,-74.14584
31,31R027,I.S. 027 Anning S. Prall,718-981-8800,"11 Clove Lake Place, Staten Island, NY 10310",10310.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12769,40.628128,-74.117062
31,31R028,The Eagle Academy for Young Men of Staten Island,718-727-6201,"101 Warren Street, Staten Island, NY 10304",10304.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12771,40.620347,-74.081643
31,31R072,I.S. 072 Rocco Laurie,718-698-5757,"33 Ferndale Avenue, Staten Island, NY 10314",10314.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12849,40.593005,-74.158988
31,31R034,I.S. 034 Tottenville,718-477-4500,"528 Academy Avenue, Staten Island, NY 10307",10307.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12782,40.508284,-74.243428
31,31R048,P.S. 048 William G. Wilcox,718-447-8323,"1050 Targee Street, Staten Island, NY 10304",10304.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12806,40.603484,-74.091237
31,31R049,I.S. 49 Berta A. Dreyfus,718-727-6040,"101 Warren Street, Staten Island, NY 10304",10304.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12809,40.620347,-74.081643
31,31R051,I.S. 051 Edwin Markham,718-981-0502,"81 Willowbrook Road, Staten Island, NY 10302",10302.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12813,40.622997,-74.144257
31,31R061,I.S. 061 William A Morris,718-727-8481,"445 Castleton Avenue, Staten Island, NY 10301",10301.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12837,40.634009,-74.097826
31,31R075,I.S. 075 Frank D. Paulo,718-701-6343,"455 Huguenot Avenue, Staten Island, NY 10312",10312.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12852,40.54438,-74.197897
31,31R080,The Michael J. Petrides School,718-815-0186,"715 Ocean Terrace, Staten Island, NY 10301",10301.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12856,40.608512,-74.102067
31,31R861,Staten Island School of Civic Leadership,718-697-5250,"280 Regis Drive, Staten Island, NY 10314",10314.0,STATEN IS,https://www.myschools.nyc/en/schools/middle-school/12866,40.620676,-74.164277
32,32K045,P.S./I.S. 045 Horace E. Greene,718-642-5360,"84 Schaefer Street, Brooklyn, NY 11207",11207.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/12983,40.686746,-73.910693
32,32K162,J.H.S. 162 The Willoughby,718-821-4860,"1390 Willoughby Avenue, Brooklyn, NY 11237",11237.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13005,40.707229,-73.919805
32,32K291,J.H.S. 291 Roland Hayes,718-574-0361,"231 Palmetto Street, Brooklyn, NY 11221",11221.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13009,40.695362,-73.915142
32,32K347,I.S. 347 School of Humanities,718-821-4248,"35 Starr Street, Brooklyn, NY 11221",11221.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13012,40.70069,-73.927481
32,32K349,"I.S. 349 Math, Science & Tech.",718-418-6389,"35 Starr Street, Brooklyn, NY 11221",11221.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13013,40.70069,-73.927481
32,32K383,J.H.S. 383 Philippa Schuyler,718-574-0390,"1300 Greene Avenue, Brooklyn, NY 11237",11237.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13018,40.697781,-73.919777
32,32K384,P.S. /I.S. 384 Frances E. Carter,718-642-4890,"242 Cooper Street, Brooklyn, NY 11207",11207.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13019,40.690353,-73.904803
32,32K562,Evergreen Middle School for Urban Exploration,718-455-0180,"125 Covert Street, Brooklyn, NY 11207",11207.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13030,40.688387,-73.910276
